data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2020-02-24T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,3,0,0,,,3,141,,,,,,,,,,,
2020-02-25T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,0,0,0,,,3,141,,,,,,,,,,,
2020-02-26T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,0,0,0,,,3,156,,,,,,,,,,,
2020-02-27T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2,0,2,0,2,-1,-1,0,0,,,2,156,,,,,,,,,,,
2020-02-28T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,9,9,0,0,,,11,227,,,,,,,,,,,
2020-02-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,0,0,0,0,,,11,308,,,,,,,,,,,
2020-03-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,11,2,13,36,49,38,38,0,0,,,49,362,,,,,,,,,,,
2020-03-02T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,12,2,14,37,51,2,2,0,0,,,51,434,,,,,,,,,,,
2020-03-03T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,13,3,16,40,56,5,5,0,0,,,56,458,,,,,,,,,,,
2020-03-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,26,13,39,43,82,26,26,0,0,,,82,543,,,,,,,,,,,
2020-03-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,43,17,60,46,106,24,26,0,2,,,108,543,,,,,,,,,,,
2020-03-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,57,30,87,52,139,33,35,0,4,,,143,793,,,,,,,,,,,
2020-03-07T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,110,38,148,54,202,63,64,0,5,,,207,1046,,,,,,,,,,,
2020-03-08T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,245,45,290,65,355,153,153,0,5,,,360,1636,,,,,,,,,,,
2020-03-09T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,222,50,272,65,337,-18,-10,0,13,,,350,1681,,,,,,,,,,,
2020-03-10T18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,306,66,372,64,436,99,103,0,17,,,453,2374,,,,,,,,,,,
2020-03-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,319,75,394,86,480,44,48,0,21,,,501,2431,,,,,,,,,,,
2020-03-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,368,97,465,89,554,74,79,0,26,,,580,2879,,,,,,,,,,,
2020-03-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,556,135,691,103,794,240,260,0,46,,,840,3105,,,,,,,,,,,
2020-03-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,538,150,688,126,814,20,33,0,59,,,873,3680,,,,,,,,,,,
2020-03-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,726,171,897,133,1030,216,238,0,81,,,1111,4375,,,,,,,,,,,
2020-03-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1045,186,1231,174,1405,375,405,0,111,,,1516,5588,,,,,,,,,,,
2020-03-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1378,206,1584,180,1764,359,381,0,133,,,1897,6543,,,,,,,,,,,
2020-03-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1780,227,2007,180,2187,423,444,0,154,,,2341,7516,,,,,,,,,,,
2020-03-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2279,257,2536,218,2754,567,591,3,175,,,2932,8853,,,,,,,,,,,
2020-03-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1541,280,1821,1423,3244,490,529,8,209,,,3461,9975,,,,,,,,,,,
2020-03-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1976,301,2277,1229,3506,262,291,8,238,,,3752,10701,,,,,,,,,,,
2020-03-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2118,308,2426,1701,4127,621,668,10,283,,,4420,12701,,,,,,,,,,,
2020-03-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2194,343,2537,1992,4529,402,441,17,315,,,4861,13560,,,,,,,,,,,
2020-03-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2404,360,2764,2360,5124,595,654,17,374,,,5515,15469,,,,,,,,,,,
2020-03-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2544,381,2925,2631,5556,432,509,19,449,,,6024,16655,,,,,,,,,,,
2020-03-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2633,408,3041,2909,5950,394,510,135,449,,,6534,18054,,pd-IT-0006,,,,,,,,,
2020-03-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2852,431,3283,3064,6347,397,558,176,569,,,7092,19705,,,,,,,,,,,
2020-03-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3094,439,3533,3318,6851,504,579,203,617,,,7671,21511,,,,,,,,,,,
2020-03-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2985,443,3428,3840,7268,417,535,254,684,,,8206,24058,,,,,,,,,,,
2020-03-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2985,452,3437,4218,7655,387,506,308,749,,,8712,25478,,,,,,,,,,,
2020-03-31T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3174,452,3626,4456,8082,427,589,365,854,,,9301,27658,,,,,,,,,,,
2020-04-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3146,453,3599,4871,8470,388,494,439,886,,,9795,30060,,,,,,,,,,,
2020-04-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3341,453,3794,5005,8799,329,558,571,983,,,10353,32100,,,,,,,,,,,
2020-04-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3300,452,3752,5378,9130,331,543,723,1043,,,10896,34281,,,,,,,,,,,
2020-04-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3441,450,3891,5802,9693,563,813,888,1128,,,11709,37181,,,,,,,,,,,
2020-04-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3472,444,3916,6261,10177,484,653,1017,1168,,,12362,38539,,,,,,,,,,,
2020-04-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3484,438,3922,6623,10545,368,562,1128,1251,,,12924,41123,,,,,,,,,,,
2020-04-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3553,432,3985,6719,10704,159,419,1320,1319,,,13343,44121,,,,,,,,,,,
2020-04-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3493,423,3916,7073,10989,285,540,1516,1378,,,13883,48495,,,,,,,,,,,
2020-04-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3514,412,3926,7410,11336,347,639,1732,1454,,,14522,52807,,,,,,,,,,,
2020-04-10T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3497,394,3891,7685,11576,240,490,1904,1532,,,15012,57457,,,,,,,,,,,
2020-04-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3435,384,3819,8351,12170,594,996,2205,1633,,,16008,62577,,,,,,,,,,,
2020-04-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3429,381,3810,8695,12505,335,652,2426,1729,,,16660,66555,,,,,,,,,,,
2020-04-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3344,379,3723,9042,12765,260,474,2543,1826,,,17134,69170,,,,,,,,,,,
2020-04-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3395,367,3762,9293,13055,290,556,2708,1927,,,17690,71678,,,,,,,,,,,
2020-04-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3338,366,3704,9491,13195,140,539,3019,2015,,,18229,75664,,,,,,,,,,,
2020-04-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3418,346,3764,10019,13783,588,879,3231,2094,,,19108,80708,,,,,,,,,,,
2020-04-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3266,333,3599,10399,13998,215,695,3634,2171,,,19803,86714,,,,,,,,,,,
2020-04-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3271,323,3594,10629,14223,225,661,3989,2252,,,20464,91844,,,,,,,,,,,
2020-04-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3201,305,3506,10964,14470,247,593,4256,2331,,,21057,96569,71644.0,,,,,,,,,,
2020-04-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3299,301,3600,10957,14557,87,292,4383,2409,,,21349,99669,73192.0,,,,,,,,,,
2020-04-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3116,293,3409,11402,14811,254,606,4659,2485,,,21955,105434,76406.0,,,,,,,,,,
2020-04-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3213,273,3486,11636,15122,311,784,5058,2559,,,22739,111513,81176.0,,,,,,,,,,
2020-04-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3039,261,3300,11852,15152,30,401,5358,2630,,,23140,117970,84648.0,,,,,,,,,,
2020-04-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2918,257,3175,12216,15391,239,682,5732,2699,,,23822,125300,89392.0,,,,,,,,,,
2020-04-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2937,238,3175,12327,15502,111,604,6157,2767,,,24426,131107,93325.0,,,,,,,,,,
2020-04-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2866,214,3080,12439,15519,17,394,6478,2823,,,24820,135142,96977.0,,,,,,,,,,
2020-04-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2830,214,3044,12464,15508,-11,278,6712,2878,,,25098,139348,99144.0,,,,,,,,,,
2020-04-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2701,202,2903,12603,15506,-2,352,7008,2936,,,25450,144531,102514.0,,,,,,,,,,
2020-04-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2637,202,2839,12682,15521,15,411,7337,3003,,,25861,151266,106179.0,,,,,,,,,,
2020-04-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2621,199,2820,12673,15493,-28,428,7730,3066,,,26289,156534,110157.0,,,,,,,,,,
2020-05-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2503,181,2684,12878,15562,69,395,8025,3097,,,26684,162568,114786.0,,,,,,,,,,
2020-05-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2550,178,2728,12991,15719,157,495,8334,3126,,,27179,168479,118814.0,,,,,,,,,,
2020-05-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2496,169,2665,12973,15638,-81,251,8640,3152,,,27430,172208,121176.0,,,,,,,,,,
2020-05-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2391,161,2552,13010,15562,-76,192,8874,3186,,,27622,176078,123801.0,,,,,,,,,,
2020-05-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2307,155,2462,12861,15323,-239,152,9235,3216,,,27774,181316,126685.0,,,,,,,,,,
2020-05-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2147,150,2297,12561,14858,-465,165,9834,3247,,,27939,188057,131269.0,,,,,,,,,,
2020-05-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2147,150,2297,12172,14469,-389,196,10384,3282,,,28135,194584,134567.0,,,,,,,,,,
2020-05-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2013,140,2153,11954,14107,-362,233,10956,3305,,,28368,201183,138830.0,,,,,,,,,,
2020-05-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2010,143,2153,11781,13934,-173,181,11284,3331,,,28549,205800,141515.0,,,,,,,,,,
2020-05-10T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2024,137,2161,11489,13650,-284,116,11648,3367,,,28665,210370,145131.0,,,,,,,,,,
2020-05-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2021,135,2156,11182,13338,-312,111,12038,3400,,,28776,213783,147318.0,,,,,,,,,,
2020-05-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1900,136,2036,11148,13184,-154,113,12277,3428,,,28889,218071,149386.0,,,,,,,,,,
2020-05-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1858,122,1980,10511,12491,-693,169,13107,3460,,,29058,224788,154504.0,,,,,,,,,,
2020-05-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1775,116,1891,10000,11891,-600,151,13825,3493,,,29209,232682,158112.0,,,,,,,,,,
2020-05-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1593,108,1701,9412,11113,-778,137,14676,3557,,,29346,239507,161854.0,,,,,,,,,,
2020-05-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1562,100,1662,9040,10702,-411,137,15187,3594,,,29483,245075,165849.0,,,,,,,,,,
2020-05-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1620,101,1721,8518,10239,-463,64,15696,3612,,,29547,249371,168295.0,,,,,,,,,,
2020-05-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1589,99,1688,8186,9874,-365,72,16113,3632,,,29619,253479,170556.0,,,,,,,,,,
2020-05-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1579,96,1675,7960,9635,-239,108,16413,3679,,,29727,258489,173201.0,,,,,,,,,,
2020-05-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1513,96,1609,7542,9151,-484,158,17016,3718,,,29885,264624,177088.0,,,,,,,,,,
2020-05-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1479,83,1562,7148,8710,-441,105,17538,3742,,,29990,271286,179877.0,,,,,,,,,,
2020-05-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1414,79,1493,6959,8452,-258,87,17868,3757,,,30077,276633,182970.0,,,,,,,,,,
2020-05-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1291,76,1367,6658,8025,-427,60,18341,3771,,,30137,281897,185963.0,,,,,,,,,,
2020-05-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1283,75,1358,6345,7703,-322,43,18694,3783,,,30180,285160,188716.0,,,,,,,,,,
2020-05-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1227,72,1299,6197,7496,-207,48,18934,3798,,,30228,288018,191129.0,,,,,,,,,,
2020-05-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1162,70,1232,5709,6941,-555,86,19561,3812,,,30314,293473,193954.0,,,,,,,,,,
2020-05-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1118,68,1186,5278,6464,-477,73,20095,3828,,,30387,298571,196790.0,,,,,,,,,,
2020-05-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1058,64,1122,4950,6072,-392,58,20535,3838,,,30445,304358,199286.0,,,,,,,,,,
2020-05-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1029,61,1090,4568,5658,-414,56,20992,3851,,,30501,309497,202227.0,,,,,,,,,,
2020-05-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,988,60,1048,4242,5290,-368,82,21435,3858,,,30583,315828,205102.0,,,,,,,,,,
2020-05-31T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,973,58,1031,4130,5161,-129,54,21609,3867,,,30637,319133,207714.0,,,,,,,,,,
2020-06-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,904,54,958,4104,5062,-99,21,21720,3876,,,30658,321476,209006.0,,,,,,,,,,
2020-06-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,849,46,895,3933,4828,-234,57,22003,3884,,,30715,325097,211174.0,,,,,,,,,,
2020-06-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,841,44,885,3801,4686,-142,19,22150,3898,,,30734,327206,212012.0,,,,,,,,,,
2020-06-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,808,43,851,3705,4556,-130,24,22292,3910,,,30758,331241,214551.0,,,,,,,,,,
2020-06-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,743,40,783,3586,4369,-187,49,22511,3927,,,30807,335814,217032.0,,,,,,,,,,
2020-06-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,684,37,721,3446,4167,-202,38,22744,3934,,,30845,340176,219444.0,,,,,,,,,,
2020-06-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,659,38,697,3265,3962,-205,10,22952,3941,,,30855,343354,221367.0,,,,,,,,,,
2020-06-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,633,36,669,3197,3866,-96,14,23049,3954,,,30869,344924,222000.0,,,,,,,,,,
2020-06-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,599,39,638,3033,3671,-195,21,23258,3961,,,30890,348770,224293.0,,,,,,,,,,
2020-06-10T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,564,35,599,2773,3372,-299,26,23568,3976,,,30916,353737,226874.0,,,,,,,,,,
2020-06-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,544,33,577,2606,3183,-189,42,23787,3988,,,30958,357957,229096.0,,,,,,,,,,
2020-06-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,527,30,557,2340,2897,-286,31,24096,3996,,,30989,361164,230888.0,,,,,,,,,,
2020-06-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,510,27,537,2283,2820,-77,40,24203,4006,,,31029,365223,232980.0,,,,,,,,,,
2020-06-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,517,26,543,2105,2648,-172,30,24399,4012,,,31059,368065,234561.0,,,,,,,,,,
2020-06-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,517,28,545,2059,2604,-44,2,24445,4012,,,31061,369294,234980.0,,,,,,,,,,
2020-06-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,472,28,500,1950,2450,-154,29,24622,4018,,,31090,372948,236721.0,,,,,,,,,,
2020-06-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,448,25,473,1912,2385,-65,41,24720,4026,,,31131,377165,238650.0,,,,,,,,,,
2020-06-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,397,25,422,1868,2290,-95,31,24840,4032,,,31162,380395,241279.0,,,,,,,,,,
2020-06-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,363,22,385,1793,2178,-112,26,24971,4039,,,31188,384705,243025.0,,,,,,,,,,
2020-06-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,358,17,375,1713,2088,-90,27,25082,4045,,,31215,387713,244951.0,,,,,,,,,,
2020-06-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,356,19,375,1638,2013,-75,26,25177,4051,,,31241,390209,246075.0,,,,,,,,,,
2020-06-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,346,19,365,1605,1970,-43,7,25223,4055,,,31248,391668,246563.0,,,,,,,,,,
2020-06-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,330,18,348,1522,1870,-100,6,25325,4059,,,31254,394940,247598.0,,,,,,,,,,
2020-06-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,334,18,352,1378,1730,-140,22,25480,4066,,,31276,398623,249804.0,,,,,,,,,,
2020-06-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,316,15,331,1350,1681,-49,20,25544,4071,27972.0,3324.0,31296,402181,252094.0,,,,,,,,,,
2020-06-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,307,14,321,1264,1585,-96,15,25649,4077,27693.0,3618.0,31311,406121,253971.0,,,,,,,,,,
2020-06-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,303,12,315,1188,1503,-82,11,25739,4080,27491.0,3831.0,31322,408836,255473.0,,,,,,,,,,
2020-06-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,305,12,317,1178,1495,-8,14,25756,4085,27436.0,3900.0,31336,410813,257049.0,,,,,,,,,,
2020-06-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,283,11,294,1196,1490,-5,2,25761,4087,27422.0,3916.0,31338,411939,257579.0,,,,,,,,,,
2020-06-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,267,12,279,1144,1423,-67,11,25836,4090,27273.0,4076.0,31349,415257,259420.0,,,,,,,,,,
2020-07-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,260,11,271,1082,1353,-70,16,25921,4091,27132.0,4233.0,31365,419291,261774.0,,,,,,,,,,
2020-07-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,248,11,259,1040,1299,-54,13,25983,4096,26969.0,4409.0,31378,422647,263385.0,,,,,,,,,,
2020-07-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,235,10,245,1030,1275,-24,16,26019,4100,26872.0,4522.0,31394,425052,264608.0,,,,,,,,,,
2020-07-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,225,9,234,983,1217,-58,11,26086,4102,26713.0,4692.0,31405,427590,266238.0,,,,,,,,,,
2020-07-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,226,9,235,982,1217,0,18,26104,4102,26686.0,4737.0,31423,430300,267961.0,,,,,,,,,,
2020-07-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,210,9,219,989,1208,-9,6,26117,4104,26659.0,4770.0,31429,431761,268189.0,,,,,,,,,,
2020-07-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,210,8,218,955,1173,-35,5,26154,4107,26584.0,4850.0,31434,434835,269654.0,,,,,,,,,,
2020-07-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,205,8,213,927,1140,-33,25,26212,4107,26476.0,4983.0,31459,438250,271685.0,,,,,,,,,,
2020-07-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,193,10,203,921,1124,-16,16,26243,4108,26391.0,5084.0,31475,441677,273509.0,,,,,,,,,,
2020-07-10T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,193,9,202,873,1075,-49,10,26300,4110,26303.0,5182.0,31485,444443,275135.0,,,,,,,,,,
2020-07-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,190,9,199,870,1069,-6,9,26314,4111,26178.0,5316.0,31494,447166,276895.0,,,,,,,,,,
2020-07-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,190,9,199,859,1058,-11,4,26329,4111,26147.0,5351.0,31498,449118,278029.0,,,,,,,,,,
2020-07-13T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,180,9,189,864,1053,-5,6,26339,4112,26141.0,5363.0,31504,450251,278248.0,,,,,,,,,,
2020-07-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,175,9,184,730,914,-139,3,26478,4115,26106.0,5401.0,31507,454092,280065.0,,,,,,,,,,
2020-07-15T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,163,8,171,716,887,-27,8,26510,4118,26053.0,5462.0,31515,456932,281745.0,,,,,,,,,,
2020-07-16T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,159,6,165,703,868,-19,7,26536,4118,25982.0,5540.0,31522,460019,283577.0,,,,,,,,,,
2020-07-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,150,6,156,700,856,-12,8,26555,4119,25904.0,5626.0,31530,462863,285503.0,,,,,,,,,,
2020-07-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,150,6,156,691,847,-9,3,26567,4119,25844.0,5689.0,31533,465526,287012.0,,,,,,,,,,
2020-07-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,152,6,158,679,837,-10,3,26580,4119,25823.0,5713.0,31536,467185,288174.0,,,,,,,,,,
2020-07-20T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,150,6,156,677,833,-4,1,26584,4120,25790.0,5747.0,31537,468990,288837.0,,,,,,,,,,
2020-07-21T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,144,6,150,663,813,-20,8,26609,4123,25744.0,5801.0,31545,472296,290411.0,,,,,,,,,,
2020-07-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,146,6,152,637,789,-24,13,26646,4123,25673.0,5885.0,31558,475380,292191.0,,,,,,,,,,
2020-07-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,144,6,150,635,785,-4,9,26659,4123,25624.0,5943.0,31567,478882,294261.0,,,,,,,,,,
2020-07-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,147,5,152,624,776,-9,11,26679,4123,25578.0,6000.0,31578,481626,295873.0,,,,,,,,,,
2020-07-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,141,5,146,646,792,16,16,26677,4125,25540.0,6054.0,31594,483764,297089.0,,,,,,,,,,
2020-07-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,143,5,148,654,802,10,12,26678,4126,25461.0,6145.0,31606,486073,298776.0,,,,,,,,,,
2020-07-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,141,5,146,656,802,0,4,26681,4127,25441.0,6169.0,31610,487189,299026.0,,,,,,,,,,
2020-07-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,136,5,141,660,801,-1,12,26694,4127,25398.0,6224.0,31622,490394,300716.0,,,,,,,,,,
2020-07-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,124,5,129,672,801,0,14,26707,4128,25356.0,6280.0,31636,493315,302380.0,,,,,,,,,,
2020-07-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,124,5,129,661,790,-11,10,26728,4128,25317.0,6329.0,31646,496601,304335.0,,,,,,,,,,
2020-07-31T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,103,5,108,691,799,9,21,26739,4129,25281.0,6386.0,31667,499126,305619.0,,,,,,,,,,
2020-08-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,96,5,101,700,801,2,16,26753,4129,25235.0,6448.0,31683,501784,307168.0,,,,,,,,,,
2020-08-02T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,95,5,100,710,810,9,15,26759,4129,25209.0,6489.0,31698,503678,308574.0,,,,,,,,,,
2020-08-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,95,5,100,713,813,3,13,26767,4131,25169.0,6542.0,31711,504973,309217.0,,,,,,,,,,
2020-08-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,101,6,107,691,798,-15,8,26789,4132,25147.0,6572.0,31719,508134,310492.0,,,,,,,,,,
2020-08-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,94,4,98,682,780,-18,21,26826,4134,25113.0,6627.0,31740,510732,311770.0,,,,,,,,,,
2020-08-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,90,4,94,684,778,-2,22,26849,4135,25058.0,6704.0,31762,513925,313748.0,,,,,,,,,,
